island,reps
San Nicholas,1
San Lorenzo Id.,1
Lopez Id.,1
Tayay Id.,1
Dodo Id.,1
Changuu Id.,1
Grant,1
Tigalda,1
Belle Isle,1
Hiu Island,1
Isla ?,1
Misery,1
TACOMA,1
Caxisigan I.,1
Erie,1
Apolima I.,1
Pauls Island,1
Point Hacking,1
Trinidad*,1
Kauehi Atoll ?,1
Yasawa Group,1
North Andaman Island,1
Jokaj Island,1
Toberna,1
Belcher,1
Akutan Id.,1
Strophades,1
Nonesuch Archipelago,1
Bukrrairong Island,1
Van Schaick,1
muna,1
de wuvulu,1
Little Sale Cay,1
Na I.,1
Fakarava I.,1
Yaukuve I.,1
Pieissin Id.,1
Wainwright,1
Bridgeport Island #3,1
Achill,1
Hondo,1
Second Passage island,1
Sable Island,1
Nissan Atoll,1
Toshima,1
Prince of Wales Island.,1
Yvau Island,1
Thatcher's Isle,1
Knotts Island,1
Lignumvitae Key,1
oahu,1
Sanana Island,1
Helsing,1
Kur Island,1
Tong Island,1
Temoe,1
Nukumbasanga I.,1
Big Miskito Cay,1
Solander Island,1
Buad Island,1
Marutea Atoll,1
Polelin Id.,1
Big Fort,1
Apple Island,1
North Farallon Island,1
Sakishima Group,1
Vanikoro Id.,1
Mbenga,1
Culross Island,1
Wollaston,1
Great Blasket Island,1
SOUTH ISLAND,1
Seahorse Island,1
Eclipse Island,1
Taju Id.,1
Kia Id.,1
Tiahu Id.,1
ISLA DE CARMEN,1
Tifore Island,1
Sala y Gomez Island,1
Key Vacca,1
Mac Island,1
Isla Grande de Tierra del Fuego,1
Vawa Id.,1
Agutaya I.,1
Rummel,1
Nagasaki Prefecture,1
Tuvuca Island,1
Paumotu I.,1
Laisam Id.,1
Haano I.,1
Motu Tunga Atoll,1
Caracao,1
Viejas Island,1
Helmcken Island,1
Hutchinson Island,1
Eagle,1
Chokoloskee,1
Willard,1
Siguijor Island,1
La Gonave,1
South Gooseberry Island,1
Gran Canaria Island,1
Aunuu Island,1
MANIHI I.,1
Rock,1
Briar Island,1
Stock Island,1
de pico et sao miguel,1
Kiriwina Island,1
East Falkland Id,1
Guadeloupe Island,1
Kio,1
Kagamil Island,1
Fenwick,1
Sedanka Island,1
fatu iva,1
Weh Island,1
Maewo Island,1
Haareva Island,1
Peach,1
Gable,1
Mangrove Id.,1
Booby Rocks,1
Ulawa I.,1
Kōzu-shima Island,1
San Island,1
Kwa Wiiyere Id.,1
[Samoan Group],1
SAPELO IS,1
Baco Island,1
British Isles,1
Isle of Anuttle,1
Bequia I.,1
Macauly Island,1
Shizuoka Prefecture,1
Isla Silva,1
tamascab,1
saint martin,1
Rugoddogoi Island,1
Anuta,1
Blanquilla,1
Holcombe Island,1
Monkey,1
Coulman Island,1
seram,1
d'aron,1
amédé,1
St. Lucia Id.,1
Kahouanne Id.,1
Thailand (Gulf of Thailand),1
Spencer,1
Key Haven,1
Kamaka,1
Guitar I.,1
Dogo Id.,1
Idolo Id.,1
Caroline Islands,1
Saint Simon,1
Tubbs Id.,1
Fairfield Island,1
Born Island,1
Pine Cay,1
Great Camanoe I.,1
Islamorada,1
Malindi,1
Maug Islands,1
St. Vincent*,1
Sula Besi,1
São Nicolau,1
Cherry Island,1
Cypress,1
Phillip I.,1
Higashi-shima,1
Nassau,1
Tikei Atoll,1
Marabo Island,1
Deal,1
Bikini Island,1
salawati,1
Nemou Id.,1
Chiniak,1
gran canaria,1
Niuatoputapu I.,1
Kao Island,1
Ane-loklap Id.,1
Masas Island,1
Jampea Island,1
Moose Factory Island,1
Pakphayun Dist.,1
Chiclzarita,1
Isla de Enmedio,1
Falconera Island,1
Mersea,1
Grief Island,1
Achill Island,1
Maug Island,1
Cutts Island,1
Igitkin,1
Gorcher Island,1
Henderson Id.,1
Long Cay Id.,1
Chodo Id.,1
North Bimini Id.,1
Taenga Island,1
Bataangus,1
Wooden Ball,1
Goodenough,1
Booby,1
Avea I.,1
Abingdon Island (Pinta),1
Shirahama,1
Mokkebank Island,1
Csepel,1
Fisherman,1
Niue Id.,1
Chincha,1
Tariha Id.,1
Yakobi,1
Banggi Island,1
Lembeh Island,1
Pelican Horn,1
Kiska Island.,1
Akiaki Island,1
Sainte Marie Id.,1
Kozushima Island,1
Funen,1
Cabras Id.,1
Kouaneak Id.,1
maui,1
Keene Island,1
"Mindanao, Bongas I.",1
Outer Isles,1
Ram Island,1
Chatham Islands,1
Cayman Islands,1
Yorkshire Island,1
Zanzibar Id.,1
Ruck,1
Laut Island,1
Bananal,1
Goat Cay,1
Mohotani I.,1
Boeton Island,1
Pivers Id.,1
Piney,1
East Chugach Island,1
Gebe Island,1
Loyalty,1
Kichienwok Island,1
Norfolk I.,1
Kiboko Id.,1
Bois Blanc Island,1
Holy Island,1
Hilton Head,1
Tokū,1
Moala Id.,1
Elvira,1
Lomlon Island,1
Biaro Island,1
McNabs Island,1
Samana Cay,1
Morane Atoll,1
Double,1
Frank Island,1
Malcolm Island,1
Gage Island,1
Isla Culpepper,1
GUADALCANAL IS.,1
Decatur I.,1
Ngeruktabel,1
Isla Patos,1
Isle of Nibon,1
Nkasa Id.,1
Isla San José,1
Amami O Shima,1
Malaupaina Island,1
Ulithi Id.,1
Little Black Island,1
Mummy Island,1
Timbales,1
Maria Magdalena,1
Tori Shima,1
Spasski Island,1
San Miquel,1
boa vista,1
Unmak Island,1
Ruti,1
Teneriffe Island,1
Isle of Lewis,1
Bahama Island,1
Little Pig Island,1
Fyen Island,1
Chapel,1
Korčula,1
Greer Island,1
Nguna Island,1
Haencke,1
Folly,1
Akiaki I.,1
Foula Island,1
West Turnavik Island,1
Lamu Island,1
Chasely Island,1
Saunders,1
Lavongai,1
Nukulau Id.,1
Isla Pedro Gonzales,1
Anuta I.,1
Southeast Farallon Is.,1
Boca Chica Key Id.,1
Fulaga,1
Futuna Island,1
Ua Pau,1
Three Sisters Island,1
Bradbury,1
Suluan I.,1
WUMMI IS,1
Sao Nicolau,1
Verrados,1
Bridgeport Bar Island #9,1
Shantar,1
St. George,1
Tilghman,1
Fish Cay,1
Blue Island,1
Uki,1
Suðuroy,1
Howkan Id.,1
South Caicos,1
Rossel Id.,1
Robert Island,1
Pathfinder Rock,1
Krankat Island,1
de raton,1
Motane [=Moho Tani?],1
Banton Island,1
Ahe Atoll,1
Mane Island,1
Bald,1
Ascension Id.,1
Pukin Id.,1
Takapoto Atoll (Spiridof),1
Seribu Id.,1
saint domingue,1
normanby,1
Isla Asuncion,1
Bridgeport Island #7,1
Rawaki Island,1
GUADALCANAL,1
Assateaque Island,1
Idhra Id.,1
Richards Id.,1
Gudalcanal Island,1
Stephens island,1
Massawa,1
Phu Quy Id.,1
Kalaotoa Island,1
Faras?n Al Kabir,1
Apisson Id.,1
Castle Harbor Island,1
Boca Chita Key,1
Verdant Island,1
Minami-io-jima,1
Herekopare Island,1
Pomana Kecil,1
East Tagelib Id.,1
Viti Levu id.,1
Mysore Island,1
Guanacaste Province,1
Providenciales,1
Komo I.,1
Paye I. (Pawè-gyi Kyun),1
Sombrero Key,1
Bemis Key,1
Alright Island,1
Flint Island,1
"Asuncion, Isla",1
Marquesas Islands?,1
TAYABAS,1
Uki Ni Masi Island,1
Natsatuk Island,1
Vonavona I.,1
Brush Island,1
Pulae Besar,1
Kent Id.,1
Hen Island,1
Muskeget,1
Siassi Group,1
Dravuni Island,1
Kolombangra Island,1
Ngaremlembui,1
Kuia I.,1
Orona Island,1
Ngermeuangel Island,1
Fassarai Id.,1
Chatham Is,1
Swan's Island,1
Uracas Island,1
hawaii,1
Aroa Island,1
Fairway Island,1
Dagelet Island,1
Kiska Is.,1
Vulcano,1
Aroes [Aru] Island,1
Olango I.,1
Cypress Id.,1
Cochrane's Island,1
Hunting,1
Kutkan Id.,1
Kolombangara Id.,1
Ko Phi Phi Le,1
Annette,1
Japen Island,1
grimault,1
Robinson's Island,1
Choiseul Id.,1
Harstine Island,1
Kolaotoa Island,1
Koloa Id.,1
MAKEMO ATOLL,1
Great Fox Island,1
Cape Romano,1
Bashee Island,1
Makyan Island,1
Nggatokae,1
Pola,1
Figure Eight Island,1
Moores Island,1
?,1
Saint Eustatius,1
Seguam,1
Teraina Island,1
Arran,1
Radio,1
Oeno,1
Niuafo ou Island,1
harat,1
Snake Id,1
presumed Pukapuka Atoll,1
Tikahau Atoll,1
Drakes Island,1
Whitsunday/Nganati,1
Kai Besar Island,1
Starbuck I.,1
North Gooseberry,1
Rennie,1
Topsail,1
Pulau Gallang Id.,1
Chandeleur,1
Barren Id.,1
Tasmania?,1
Flamingo Cay,1
Chole Island,1
ORCAS IS,1
ISLA MARIA MADRE,1
Long Tickle Island,1
Austral Ids,1
Palmetto,1
Galang Id.,1
Nihiru Id.,1
Applegate,1
Little Mandeville Id.,1
Wood,1
Talaud Islands,1
Deliverance (Warul Kawa Indigenous Protected Area),1
De Horsey,1
Panasesa Island,1
Tokunoshima Id.,1
Star Island,1
Simbo,1
Foula Isle,1
diego garcia,1
"""""""Navigator's""""""",1
Santa Lucia,1
Grassey Key,1
Kittorsaq,1
San Luis,1
Maria Atoll (Moerenhout Atoll),1
Bairakaseru I.,1
North Key,1
Salina,1
Balaklava Island,1
Stone Horse Shoal,1
Baleen Island,1
Makin Island,1
Anvers,1
Saponoch Island,1
Marc Island,1
Yeben,1
Wreck,1
Taleki Tonga Island,1
Hopkins,1
Snag,1
Nevis Id,1
Macclesfield Bank,1
Wizard Id.,1
"Caballo, Isla",1
Nihoa I.,1
Old Man,1
Ferguson,1
Athels Island,1
Tanahdjampea Island,1
Elrington,1
Gallina Id.,1
Zhoushan Island,1
N. Luzon I.,1
Isla de Buda,1
Five Fingers Id.,1
Minots,1
Duke of York Id.,1
Duncan Island,1
mahaena,1
Nigei Island,1
Quelpart Island [Jeju-do],1
Wakaya Id.,1
Assumption Island,1
Feinif Id.,1
Kossel Reef,1
Bonair Island,1
SARDINIA,1
North Uist,1
Inishbarnog,1
Nuu Ana Id.,1
Avatanak,1
Vanua Levu Barrier Reef,1
ISLA PARTIDA (NORTE),1
Oshima Island,1
ISLE OF SKOMER,1
Anna Maria Key,1
Punuk,1
Calumet,1
Florida,1
Matuku,1
Luvuka Id.,1
Lakemba I. [Lakeba I.],1
Batti Malv,1
White,1
Vostok I.,1
Mago Island,1
Therese Id.,1
Moaratoah Island,1
Fripp,1
Disco Island,1
Banjole-Insel,1
Mishima Islands,1
walpolé,1
Mm,1
Isla Seymour,1
Guy Fawkes Islands,1
Lucy Island,1
Badu Island,1
JERSEY IS,1
BOKOBYAADYAA IS,1
Tamavua,1
Dampier Island,1
Pulau Batudaka,1
Tomberua Island,1
Sturtevants,1
NUKU HIVA IS.,1
Kakaban Island,1
Skomer,1
Graemsay Island,1
Naiau I. [Nayau I.],1
"Gunungapi, Pulau",1
Moresby Island,1
kiritimati,1
Daitō Islands,1
Turner Id.,1
Jorobado Id.,1
Green Id.,1
Santa Ysabel Island,1
Nggatokae I.,1
Bogue,1
Janus,1
Pulo Telaga Island,1
Chichagof Id.,1
Luzon Island/Mindanao Island,1
leucas,1
Kagi Island,1
Lieutenant,1
Woepecket Island,1
Marot Cay,1
Butuan Id.,1
Timor Id.,1
Thacht Cay,1
Pigeon Island,1
Passage,1
Spotted,1
Simbo Island,1
Couverdon Island,1
Bantayan Island,1
Saint Pauls Island,1
Great Plana Cay,1
Isla Jacques Cousteau,1
Seguin,1
Rosciusko Id.,1
espirito santo,1
Columbus,1
Pigeon Key,1
Vatulele,1
Essex Co.,1
Monos Id.,1
Nii Shima Id.,1
Kigigak,1
Salmon Island,1
Vanavana Atoll,1
Farne Island,1
Molokai Id.,1
Cheval Island,1
Hippa Island,1
South Water Cay,1
Amakevoias Island,1
Ko Jima,1
Mauritius Island,1
HUTCHINSON ISL.,1
Sal Island,1
New Guinea?,1
Hunda Isle,1
Mutahi Island,1
Mago,1
Stone Islands,1
Mbulia I. [Buliya I.],1
Harveys Island,1
maevo,1
Cartwell's Lump,1
Yvau,1
Kildin Island,1
Fergusson I.,1
Chatfield Island,1
Rossa,1
Foster,1
Alexander,1
maitre,1
Londonderry,1
Sergeif Island,1
Batanta I.,1
Olorua,1
Little Gready,1
Shag Rock,1
North Topsail,1
Waiheke Island,1
Mantapeiti Island,1
Guadalcanar Is.,1
MERRET'S IS,1
West,1
Great Barrier Island,1
"Sulu Archipelago, Tonquil Island",1
Chusan Island,1
Lopevi,1
Lo,1
Takela Id.,1
Pulau Biola,1
Vatu-i-Ra Island,1
raja ampat,1
santiago,1
Ramos Island,1
Belcher Island,1
Morotai,1
Reid Cay,1
Bako Island,1
Rugoddagai Island,1
Tetiaroa,1
Amsterdam Island,1
Karewja Island,1
Gasperilla,1
Elizabeth,1
de rawak,1
Rurutu Islands,1
Saint Chantor,1
Andaman Id.,1
Yapen Id.,1
El Hibek,1
Ladd Bank,1
LOGAN CO.,1
Elafonisos,1
Poelau Roemadan Island,1
North Chincha Island,1
Mull,1
Salu,1
Sandy Hook,1
Ko Klueng-badan,1
Gulf of Carpentaria,1
Principe Island,1
Grace Island,1
Chatham I.,1
Apataki I.,1
Jaluit,1
Nias I.,1
Lubang Id.,1
Governador Id.,1
Maupiti Island,1
Capare Island,1
Goh Pipi Don I.,1
Melville Id.,1
Darby Island,1
LUZON IS,1
Haddock,1
Wakenaam,1
Coburg Island,1
Bettowia,1
Higashi Island,1
fajou,1
de vanua mbalavu,1
Pelsart,1
Poulsbo,1
Agutaya Id.,1
Milk,1
Taviuni I.,1
Tokashiki Id.,1
Tinkers,1
Lae Atoll,1
Phuket I.,1
Molakobi Island,1
Squirrel Island,1
George Island,1
Arsenicker Keys,1
Ongekatel Id.,1
Zamami Island,1
Jicaron Id.,1
Cephalonia Id.,1
"Yaeyama Islands, Kohama Island",1
Cockenoe Island,1
Van Grachin Island,1
Moheli Id.,1
Cape Monze,1
Gau Island,1
Moti Island,1
Rat Is.,1
Floyds,1
Scotland,1
South Chatham Island,1
Yanutha I.,1
Ko Khram,1
Vurolevu I.,1
Va Pou,1
Salajar Island,1
HONSHU IS,1
Little Exuma Island,1
Islet S of Noumea,1
Wala Island,1
Big Ambergris Cay,1
Alor I.,1
Afognak or Shuyak,1
Knight (Snag Island),1
Long Point Island,1
Saona,1
Tori-shima,1
Luf Island,1
Flatey,1
Warsaw Island,1
Mussel Rock,1
Alabat Id.,1
Comiran Id.,1
Uptorofu Island,1
Tai Island,1
Pulau Pagai Selatan,1
Sasby Island,1
Prune,1
de pâques,1
Citoux Island,1
Ingot,1
Yam Island,1
AVERY IS,1
Depot Island,1
Fox,1
Penawawa,1
Bequia Island,1
Pyramid,1
Hexham,1
Ulak Is.,1
Tahahiva Id.,1
Rurutu Island *,1
Isla Marchena,1
Savage,1
Culross,1
Little Cranberry,1
Sea Islands,1
Sicily Id.,1
Luang Island,1
Frankland,1
Kunashir Island,1
maluku utara,1
Yahomi,1
Mersea Island,1
Agalega Islands,1
Stromboli,1
Filicudi,1
St. Mary,1
S. Cerros Id.,1
Rooster,1
Krestowskii Id.,1
Isla Victoria,1
Prince Edward,1
Lingga Island,1
Coghlan Island,1
CHRISTMAS ISLAND,1
La Désirade,1
Mothe I. [Moce],1
kermadec,1
Nicobar Id.,1
Ua Pu I.,1
Grimsey Island,1
Adak Id.,1
Etthen Island,1
UNIMAK IS,1
Parry,1
Toau Island,1
Grand Gull Island,1
Rocas Alijos,1
Bourgainville Is.,1
Ameland,1
Malolo I.,1
Bear Island,1
Mid Gun Island,1
Reads Island,1
Loyalty Islands,1
Pulau Seram,1
Makemo Atoll (Koutousof Smolenski),1
San Juan Is.,1
Big Hog Key,1
Hog Id.,1
Nayau Island,1
Woronkofski Id.,1
Herbert Graves Island,1
W. Ablemarle Id.,1
Cape Province,1
Lafoden,1
Tahahiva [Island ?]*,1
Cape Horn Island,1
`Uvea Id.,1
St. Lucia I.,1
Isla Pinzon,1
Astola I.,1
Ko Kut Id.,1
North Iwojima,1
Coddings,1
Uphams,1
Harker's,1
Prickley Pear West,1
Baillie-Hamilton Island,1
Sneak Key,1
Stronsay,1
Government Island,1
"Todos Santos, I.",1
Pepper Fish Keys,1
Segula,1
Goulding Key,1
Apataki Atoll,1
Townsend Island,1
Manana Island,1
Isla de las Mujeres,1
Nomwin Atoll,1
Ngeriungs Id.,1
Uanukaliaka Island,1
Tristan da Cunha,1
socorro,1
Peddocks,1
So. Sentinel Island,1
Nicomen Island,1
Buro Island,1
Long Key Id.,1
Sitkinak,1
Kipple Island,1
Petermann Island,1
Dunganab Bay,1
Bangkok,1
aux pins,1
Mackays,1
epi,1
Asia,1
Catalina Id.,1
Korpo Island,1
Gillham,1
Perlas,1
Koro,1
Hoa Atoll,1
ISLE OF PINES,1
Sugar Loaf Key,1
Ugaiushak,1
Rouge,1
Forsan Id.,1
Kolumadulu Atoll,1
Little Fleming Island,1
Dravuni I.,1
Iturup I.,1
Normanby I.,1
Plumb,1
Terra Ceia,1
Tonga Group,1
San Cristobal Island (Solomon),1
Mariana Islands,1
Pisang Id.,1
Okinawajima Id.,1
Polowat Atoll (Puluwat Island),1
South Farallon,1
Utirik Atoll,1
Tocas Key,1
Little Cumberland,1
Woodward Island,1
Pulau Derawan,1
Mustang,1
Holden Island,1
Jobi Is.,1
Tonumeia I.,1
Gaspar Grande Island,1
Kornati Island,1
Buabua Id.,1
St. John's Island,1
Hawaii Id,1
Mengalun,1
Decatur Island,1
Swona Island,1
Amami Oshima,1
Flour Bluff Island,1
Jekyll,1
pura,1
Lot&#39s Wife,1
Easter Island.,1
Mariong Id.,1
Iturup Island,1
offing,1
Pis Id.,1
Jervis Island (Rabida),1
Bread and Cheese,1
Whalsay,1
Ablemarle (Isabela) Id.,1
Tsushima,1
Golodai Island,1
Pangaimotu I.,1
Delta,1
Ugi,1
Anegada Id.,1
Tinhosa Grande Id.,1
Brooks Id.,1
Nuka-Hiva Is.,1
Bjornoya,1
Wenman Island (Wolf),1
Nomuka iki I.,1
Kepulauan Mentawai,1
Gaua,1
Kisha Island,1
Pigeon Cove,1
Panglao Island,1
Watubela Islands,1
Haruku Island,1
Malpelo I.,1
Kuiu Id.,1
Nanuku Levu,1
Markham,1
Rangiroa I.,1
Despair Island,1
Chitwood,1
aore,1
sakhalin,1
Caldy Id.,1
Ryer Island,1
Hungtow Id.,1
Thimble Island,1
Tymbolin,1
Rimitara Island,1
Bridgeport Bar Island #2,1
Eil Malk,1
Isle au Haut,1
Horn,1
Harwood Island,1
Ring Island,1
Merelava,1
Camaguin Island,1
Oxford Island,1
Bokaak Atoll,1
Camanoe,1
Buzzard's Island,1
Mar Bravo,1
Paama,1
Kofiau I.,1
St.-Paul I.,1
halmahera,1
Palmer,1
Kerguelen I,1
Fisherman's Island,1
Beardslee Island,1
Middleton Reef,1
Geoje,1
Jalun I.,1
Espenqui Key,1
Nightingale,1
Pachaco,1
Toeal Island,1
Grand Cayman Id,1
Boar Island,1
Mini-Moon,1
Lavender,1
Ishigaki,1
Grande Terre Id.,1
Isla Santa Maria,1
Vanua Mbalavu I. [Vanua Balavu I.],1
Big Bay Marsh,1
Upper Sugar Loaf,1
Koha-Do Island,1
S. Ablemarle Id.,1
Parem Island,1
Hartman,1
Fiesta Key,1
Honeymoon Id.,1
Jeju,1
Ta‘ū,1
PESQUE IS,1
Lib Island,1
White Marsh,1
Pleasure,1
Hawkins,1
Treis Island,1
Niuafoou,1
Tofaugul Island,1
Kojbwe Id.,1
Ana Id.,1
Comino Id.,1
Huahine Nui,1
La Costa Island,1
Brimstone,1
marshall,1
Savich Island,1
Fatutaka,1
Romang Island,1
Bamba,1
Bridge Island,1
"Barro Colorado, I.",1
Batanta,1
Yankuvelili,1
Hood,1
Hemlock,1
mayor,1
Sarigan,1
Fisi (?),1
Canyon,1
Isla la Roqueta,1
Vsevidof Island,1
Saint Helana,1
Slate,1
SANTA CRUZ ISL.,1
RAT IS,1
SANTA LUCIA IS,1
Isla Chiloe,1
Medni I.,1
"Wetar, Pulau",1
Bawio I.,1
Philippine Islands,1
Tutulia,1
Isla Saboga,1
Mbanika Island,1
Comores Island,1
Wapitugan Island,1
clarion,1
Chepillo,1
Sanryo,1
Beauchene Island,1
Great Inagua I.,1
Isla de Focas,1
Little Andaman Island,1
South Rock,1
Putiatin,1
Mirafoirose Key,1
Nicoman,1
Grass Cay,1
Langley (undet.),1
Gelser,1
Theodore Roosevelt Island,1
Khawr Fordha,1
Palisade Island,1
Gunnison,1
Low,1
Fonou Id.,1
Bett Reef,1
Spratly Island,1
Sugar Loaf Cay,1
Nizki Island,1
Chernofski,1
Druadrua Id.,1
South Cay,1
Mangere Island,1
Clerke Reef,1
Preble Island,1
Anima Sola Island,1
Mayor Island,1
Kao Bay,1
Pulau Malenge,1
Isla Santa Cruz (Indefagitable Id.).,1
Pod Kopiste Island,1
Waia I. [Waya I.],1
Oualan Island,1
Burias,1
Price Island,1
Tanker Island,1
Bancoran Id.,1
Merrit,1
Mednyy Id.,1
Terminal Id.,1
Campania Island,1
Abdal Kuri,1
Tuamotu I Group,1
lembeh,1
Meander Reef,1
Rochers-aux-Oiseaux,1
Flinders Island,1
Hooper's Island,1
Tobi I.,1
Fanny Cay,1
Lemasul Id.,1
Damar-Ketjil Island,1
KENT ISLAND,1
Kuro-Shima,1
Martin,1
Siao Island,1
Phillip Id.,1
Olosega,1
Boleji,1
Batuata,1
Harstene,1
Moen I.,1
Tarut Id.,1
Lopevi Island,1
Uonuku Hahake Island,1
Leair,1
Inagua,1
Itaparica Island,1
Wetar,1
WALRUS IS,1
Kusaik Island,1
Barren,1
Thousand Islands,1
Ombai Id.,1
Fonoruk Id.,1
St. Agnes,1
Sandy Cay,1
midway,1
Ovalau,1
Pigeon I.,1
Kiritimati,1
Orleans Island,1
San Ignacio Id.,1
West Amatuli Island,1
Nukuoro Atoll,1
Akiaki Atoll,1
John's Island,1
Ellesmere Is.,1
Fana I.,1
Uama I.,1
Great Natuna Id.,1
Babeldoab Island,1
Cross,1
Lamb Island,1
Chickavita,1
Vanuatabu Id.,1
Isla del Rey Id.,1
Otstoia Island,1
Magueyes,1
Gun Island,1
taveuni,1
d'amere,1
Ulu Island,1
St. Kitts,1
Ko-che Island,1
Isla San Cristobal,1
St. Francois Atoll,1
Washington,1
Thorah,1
Natoa,1
Prince Id.,1
Larsen Island,1
Moosehead Treasure Id.,1
Lumbucan I.,1
Alphonse Isle,1
Tikei Island,1
Boscawen,1
Dandu Island,1
Neba,1
Necker Island,1
Bekujarito Island,1
Little Sapelo,1
Witi,1
Blakistone Island (Saint Clement's Island),1
Tetepare,1
Kosciusko,1
Bird Id.,1
Spinnaker,1
Jacques Cousteau Island (Isla Cerralvo),1
Don Martin Island,1
Lanyu Id.,1
La Plata I.,1
ua,1
Miscou Island,1
Kashima,1
Balicasag,1
Palma,1
Gun Cay,1
Isle of Jersey,1
Ary,1
Askold,1
Biak I.,1
Lolona Island,1
St Mary's Island,1
Black Reef Island,1
Murre Rock,1
Picard Island,1
Mbanika,1
Sapull Id.,1
LAYSAN IS,1
Juist,1
Long Pine Key,1
Isla Mas Atierra,1
Mborokua I.,1
Sand I.,1
tutuila,1
Manihi,1
Manus Id.,1
Gato Id.,1
Tuamotu Islands,1
Coney Island,1
Solkope I.,1
Israel (Mediterranean),1
Esther,1
Fern,1
North Button Id,1
Usedom,1
Nzwami,1
Cayo Romano Island,1
Keeling Island,1
Orchid Island,1
channer,1
Ile a Vache,1
Majorca,1
Iheyajima Id.,1
Heath Island,1
Ono Island,1
Lloyds,1
Desnoevfs,1
North Andaman,1
Lobos de Tierra,1
Long I.,1
Desirade Id.,1
Pilas Id.,1
Tau Island (Samoa),1
Ko-je Island,1
Halfway Rock,1
Wotho Atoll,1
Crafton,1
Litchfield Island,1
Martine Island,1
Gezira Island,1
rivière,1
Captiva Id.,1
Komodo Id.,1
Babbler Island,1
Tikahau,1
Savaii I.,1
Sao Vincente Island,1
Simons Island,1
Yantas Island,1
little Kai,1
Big Fort Island,1
French House,1
Île de la Possession,1
Kermadec Island,1
Ship Channel Keys,1
Corneil Island,1
Likinioch Id.,1
Bharngu Island,1
Ko Samui,1
Lolobau,1
Orr's,1
Dhaalu Atoll,1
Savura,1
Granite Id.,1
Roanoke,1
Kojima Island,1
Eclipse,1
Pig,1
Whales Head Island,1
Sek Island,1
Cochin Willingdon Id.,1
Hikoku Id.,1
Matua Island,1
Adugak Island,1
Anna Maria Id.,1
Chaatl Island,1
"Sulu Archipelago, Lapac Island",1
ufato,1
Great Caribou,1
Horseshoe Island,1
Moala I.,1
Ujae Atoll,1
Goree Island,1
Niuafo‘ou,1
Jawa Tengah,1
Goeree Island,1
ISLA CLIPPERTON,1
Kodiak I.,1
Piskera Island,1
Bacon,1
St. Paul,1
Lapac Id.,1
ISLA POPA,1
Ma Wan,1
Brig Key,1
Fefan Id.,1
Pukapuka Atoll (Tuamotu),1
Hawk,1
Robben Island,1
Aneityum,1
Nupani Atoll,1
Joe's Cay Id.,1
Pulau Haruku,1
Stephen Id.,1
ADAM'S IS,1
Princes,1
Vatu Vara Id.,1
Meseong Id.,1
Lively Id,1
Isla Alcatraz,1
San Jeronimo,1
Moresby Id.,1
Bongao Id.,1
Tureia Atoll,1
Gloucestershire,1
Anticosti,1
balleny,1
Segula Island,1
Aleun Island,1
Harris Island,1
Eday,1
Depot,1
Stock,1
Swanson Island,1
Samoa,1
Maripiri Island,1
Nemeji Id.,1
bourbon,1
Phillip,1
Sugarloaf Key,1
Queen,1
Dufferin Island,1
RAPA ISLAND,1
Turks Id.,1
Fenua Ura Island,1
MONOMOY IS,1
n'do,1
Bellows,1
Alengarik Id.,1
Lamu Id.,1
Middle Torch Key Id.,1
Tatakoto I.,1
Baffin Is.,1
Param Island,1
Isla La Gaviota,1
motu one,1
Pulau Waleakodi,1
Ascencion Island,1
Taketomi Shima Id.,1
San Miguel Island.,1
Tatalan I.,1
Pribilof Island,1
Rennie Island,1
Little Caldwell Island,1
Natuna Besar,1
Mayreau,1
Palau Gallang Id.,1
Temotu Island,1
Damariscove,1
Deserta Grande Island,1
Petite Terre Id.,1
Ozero Matua,1
wongat,1
Bessie Island,1
Balabac Id.,1
Orca Island,1
Marmot,1
I. del Rey,1
Carey's Island,1
Hornby,1
Fakarava Island,1
Ngeruktabel I.,1
Linosa Islands,1
Hierro,1
Pecket Isle,1
Raivavae (Vavitu) I.,1
Aldabra Group,1
Northwest Anacapa Island,1
Queimada Grande,1
Michaelmas Cay,1
Horsefall Island,1
Key Saint Domingo,1
Chisik Island,1
Tahiti Id.,1
lacombe,1
Dolwe,1
Kaileuna Is.,1
Saint Georges Island,1
Wild Cane Cay,1
Eskimo Island,1
Walis Id.,1
Brother,1
Duncan,1
Calamian Id.,1
Teun Island,1
Gonuz Key,1
Refuge Cay,1
Seram I.,1
Taiena,1
Tomea Island,1
Spectacle Island,1
Kotelnyy,1
Malheur,1
Ranongga Id.,1
Pones Id.,1
Salang Island,1
Ashuradeh,1
Kimberley Division,1
Bellona Reefs,1
Andaman Is,1
Sulu,1
Outer Wood Island,1
Lower Matecumbe Key,1
ESCUDO IS,1
Moa,1
peos banhos,1
Kahatola Island,1
Ratas Island,1
Tholen,1
Three Kings Islands,1
South Island?,1
Isla Pico,1
Ruth Island,1
de houat,1
Ko Kho Khao Dist.,1
Ko Ba Ngu,1
Pasa Island,1
Elba,1
Sulu Id.,1
Little Bulls,1
Fourchue I.,1
Epi Island,1
Kikambala,1
Carrol,1
oléron,1
Barr Al Hikman,1
Tepoto Is.,1
Moa Island,1
Utilla,1
Rhum Island,1
Little Torch Key Id.,1
South Seymour I.,1
Muscle Ridge Ids; Great Pond Island,1
Goyana,1
Grand Terre Island,1
Dunk,1
d'aien,1
BRAVA IS,1
Pitcairn Group,1
